Event.Id,Investigation.Type,Event.Date,Location,Country,Injury.Severity,Aircraft.damage,Aircraft.Category,Make,Model,Number.of.Engines,Engine.Type,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Abbreviation,Sum_Total_Injuries,Safety_Score,US_State
20160829X14027,Accident,2016-08-25,"Cordele, GA",United States,Non-Fatal,Substantial,Airplane,Ayres corporation,S 2R,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC,GA,0.0,0.0,Georgia
20160907X21532,Accident,2016-09-07,"Carrollton, GA",United States,Fatal,Substantial,Airplane,Beech,F33,1.0,Reciprocating,Personal,3.0,0.0,0.0,0.0,VMC,GA,3.0,18.0,Georgia
20160914X93511,Accident,2016-09-09,"Cleveland, GA",United States,Non-Fatal,Substantial,Airplane,Quicksilver manufacturing inc,SPORT 2S,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,GA,2.0,6.0,Georgia
20160914X14737,Accident,2016-09-12,"Covington, GA",United States,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,GA,0.0,0.0,Georgia
20160916X12503,Accident,2016-09-16,"Alapaha, GA",United States,Fatal,Destroyed,Airplane,Cessna,A188,1.0,Reciprocating,Aerial Application,1.0,0.0,0.0,0.0,VMC,GA,1.0,6.0,Georgia
20161016X51930,Accident,2016-10-16,"Stockbridge, GA",United States,Non-Fatal,Substantial,Airplane,Cessna,150,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,GA,2.0,2.0,Georgia
20161019X85330,Accident,2016-10-17,"Vaughn, GA",United States,Non-Fatal,Substantial,Airplane,Taylorcraft,BC12 D,1.0,Reciprocating,Instructional,0.0,2.0,0.0,0.0,VMC,GA,2.0,6.0,Georgia
20161020X70606,Accident,2016-10-20,"Carrollton, GA",United States,Non-Fatal,Substantial,Airplane,Smith,AEROSTAR601,2.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,GA,0.0,0.0,Georgia
20161021X72937,Accident,2016-10-21,"Blackshear, GA",United States,Fatal,Substantial,Airplane,Nanchang,CJ6,1.0,Reciprocating,Personal,1.0,0.0,0.0,2.0,VMC,GA,1.0,6.0,Georgia
20161116X91827,Accident,2016-11-01,"Atlanta, GA",United States,Non-Fatal,Substantial,Airplane,Hawker beechcraft corp,G58,2.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,GA,0.0,0.0,Georgia
20161107X85939,Accident,2016-11-05,"Valdosta, GA",United States,Non-Fatal,Substantial,Airplane,Beech,58TC,2.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,GA,0.0,0.0,Georgia
20161117X33619,Accident,2016-11-17,"Williamson, GA",United States,Fatal,Destroyed,Airplane,Curtiss,JN4,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,GA,2.0,12.0,Georgia
20161201X81827,Accident,2016-11-22,"Roopville, GA",United States,Non-Fatal,Substantial,Airplane,Hundley michael j,VANS RV8,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,GA,0.0,0.0,Georgia
20161125X12648,Accident,2016-11-23,"Columbus, GA",United States,Non-Fatal,Substantial,Airplane,Piper,PA28,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,GA,0.0,0.0,Georgia
20161205X55358,Accident,2016-12-02,"Thomson, GA",United States,Non-Fatal,Substantial,Airplane,Piper,PA 28,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,GA,0.0,0.0,Georgia
20170105X85226,Accident,2017-01-05,"Atlanta, GA",United States,Non-Fatal,Substantial,Airplane,Aircraft mfg & development co,CH 2000,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,GA,1.0,1.0,Georgia
20170116X45804,Accident,2017-01-16,"Bainbridge, GA",United States,Non-Fatal,Substantial,Airplane,American champion aircraft,7GCAA,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,GA,0.0,0.0,Georgia
20170216X12812,Accident,2017-02-16,"Climax, GA",United States,Fatal,Substantial,Airplane,Beech,A45,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,GA,1.0,6.0,Georgia
20170216X50911,Accident,2017-02-16,"Winder, GA",United States,Fatal,Substantial,Airplane,Beech,C23,1.0,Reciprocating,Instructional,2.0,0.0,0.0,0.0,VMC,GA,2.0,12.0,Georgia
20170219X41753,Accident,2017-02-19,"Dawsonville, GA",United States,Non-Fatal,Substantial,Airplane,Ercoupe,415,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,GA,1.0,3.0,Georgia
20170304X15812,Accident,2017-03-04,"Canton, GA",United States,Fatal,Substantial,Airplane,Cessna,421,2.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,GA,1.0,6.0,Georgia
20170323X53116,Accident,2017-03-22,"Atlanta, GA",United States,Non-Fatal,Substantial,Airplane,Cirrus design corp,SR22,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,GA,0.0,0.0,Georgia
20170324X05532,Accident,2017-03-24,"Marietta, GA",United States,Fatal,Destroyed,Airplane,Cessna,500,2.0,Turbo Fan,Business,1.0,0.0,0.0,0.0,VMC,GA,1.0,6.0,Georgia
20170407X41449,Accident,2017-04-07,"Atlanta, GA",United States,Non-Fatal,Substantial,Airplane,Cessna,414,2.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,GA,0.0,0.0,Georgia
20170415X13152,Accident,2017-04-15,"Kingsland, GA",United States,Non-Fatal,Substantial,Airplane,Aeropro cz,EUROFOX LSA,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,GA,0.0,0.0,Georgia
20170418X44152,Accident,2017-04-18,"Euharlee, GA",United States,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Unknown,0.0,0.0,2.0,0.0,VMC,GA,2.0,2.0,Georgia
20170502X05630,Accident,2017-05-02,"Atlanta, GA",United States,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,GA,0.0,0.0,Georgia
20170510X11422,Accident,2017-05-09,"Homerville, GA",United States,Non-Fatal,Substantial,Airplane,Cessna,150M,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,GA,0.0,0.0,Georgia
20170603X23400,Accident,2017-06-03,"Williamson, GA",United States,Non-Fatal,Substantial,Airplane,Boeing,B75N1,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,GA,0.0,0.0,Georgia
20170629X20153,Accident,2017-06-26,"Blairsville, GA",United States,Non-Fatal,Substantial,Airplane,Barnes richard b/howe michael,VANS RV 10,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,GA,0.0,0.0,Georgia
20170701X93851,Accident,2017-07-01,"Chatsworth, GA",United States,Fatal,Destroyed,Airplane,Piper,PA23,2.0,Reciprocating,Personal,4.0,0.0,0.0,0.0,IMC,GA,4.0,24.0,Georgia
20170704X50738,Accident,2017-07-03,"Brunswick, GA",United States,Non-Fatal,Substantial,Airplane,Waco,UPF 7,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,GA,0.0,0.0,Georgia
20170816X91808,Accident,2017-07-07,"Gainsville, GA",United States,Non-Fatal,Substantial,Airplane,Piper,PA28,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,GA,0.0,0.0,Georgia
20170722X93631,Accident,2017-07-22,"CARTERSVILLE, GA",United States,Non-Fatal,Substantial,Airplane,Piper,L 21B,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,GA,1.0,3.0,Georgia
20170727X45300,Accident,2017-07-27,"McRae, GA",United States,Non-Fatal,Substantial,Airplane,Rockwell international,S 2R,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC,GA,0.0,0.0,Georgia
20170815X32207,Accident,2017-08-10,"Newman, GA",United States,Non-Fatal,Substantial,Airplane,Cessna,195,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,GA,0.0,0.0,Georgia
20170815X75032,Accident,2017-08-15,"Canton, GA",United States,Non-Fatal,Substantial,Airplane,Piper,PA28,1.0,Reciprocating,Instructional,0.0,2.0,0.0,0.0,VMC,GA,2.0,6.0,Georgia
20170828X23633,Accident,2017-08-28,"Ellabell, GA",United States,Fatal,Destroyed,Airplane,Beech,A36,1.0,Reciprocating,Business,3.0,0.0,0.0,0.0,VMC,GA,3.0,18.0,Georgia
20170911X13303,Accident,2017-09-09,"Whitesburg, GA",United States,Non-Fatal,Substantial,Airplane,Mooney,M20J,1.0,Reciprocating,Positioning,0.0,0.0,0.0,3.0,VMC,GA,0.0,0.0,Georgia
20170920X93326,Accident,2017-09-20,"Rhine, GA",United States,Fatal,Substantial,Airplane,Cessna,150G,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,GA,1.0,6.0,Georgia
20170927X75817,Accident,2017-09-27,"Winder, GA",United States,Non-Fatal,Substantial,Airplane,Cessna,152,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,GA,0.0,0.0,Georgia
20171012X53947,Accident,2017-10-12,"Cedartown, GA",United States,Non-Fatal,Substantial,Airplane,Dehavilland,DHC 1,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,GA,0.0,0.0,Georgia
20171031X04749,Accident,2017-10-30,"Dawsonville, GA",United States,Non-Fatal,Substantial,Airplane,Piper,PA 32R-300,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,GA,1.0,1.0,Georgia
20171116X64316,Accident,2017-11-08,"Macon, GA",United States,Non-Fatal,Substantial,Airplane,Cessna,140,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,GA,0.0,0.0,Georgia
20171203X55953,Accident,2017-12-03,"Thomasville, GA",United States,Non-Fatal,Substantial,Airplane,Piper,PA34,2.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,GA,0.0,0.0,Georgia
20171214X05137,Accident,2017-12-14,"Hinesville, GA",United States,Non-Fatal,Substantial,Airplane,Piper,PA 32-300,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,GA,1.0,3.0,Georgia
20180207X60704,Accident,2018-02-05,"Metter, GA",United States,Non-Fatal,Substantial,Airplane,Piper,PA28,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,GA,0.0,0.0,Georgia
20180216X04655,Accident,2018-02-16,"Locust Grove, GA",United States,Non-Fatal,Substantial,Airplane,Harris pierce,VELOCITY XL RG,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,GA,0.0,0.0,Georgia
20180314X54611,Accident,2018-02-22,"Brunswick, GA",United States,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Instructional,0.0,0.0,0.0,5.0,VMC,GA,0.0,0.0,Georgia
20180428X83650,Accident,2018-04-28,"Gainesville, GA",United States,Fatal,Substantial,Airplane,Piper,PA28R,1.0,Reciprocating,Instructional,1.0,0.0,2.0,0.0,VMC,GA,3.0,8.0,Georgia
20180529X20553,Accident,2018-05-06,"Gainesville, GA",United States,Non-Fatal,Substantial,Airplane,Beech,58,2.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,GA,0.0,0.0,Georgia
20180517X95944,Accident,2018-05-13,"LaGrange, GA",United States,Non-Fatal,Substantial,Airplane,Diamond aircraft ind inc,DA 20,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,GA,0.0,0.0,Georgia
20180521X11944,Accident,2018-05-21,"Commerce, GA",United States,Fatal,Substantial,Airplane,Taylorcraft,BC12,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,GA,1.0,6.0,Georgia
20180530X00441,Accident,2018-05-21,"Sandersville, GA",United States,Non-Fatal,Substantial,Airplane,Cessna,421,2.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,GA,0.0,0.0,Georgia
20180529X84211,Accident,2018-05-29,"Atlanta, GA",United States,Non-Fatal,Substantial,Airplane,Cessna,337,2.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,GA,0.0,0.0,Georgia
20180615X90139,Accident,2018-06-14,"Thomson, GA",United States,Non-Fatal,Substantial,Airplane,Stinson,L 5,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,GA,0.0,0.0,Georgia
20180618X32527,Accident,2018-06-18,"Winnsboro, GA",United States,Non-Fatal,Substantial,Airplane,Jabiru usa sport aircraft llc,J250,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,GA,0.0,0.0,Georgia
20180630X83949,Accident,2018-06-30,"Swainsboro, GA",United States,Non-Fatal,Substantial,Airplane,Cessna,182,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,GA,0.0,0.0,Georgia
20180704X10947,Accident,2018-07-04,"Thomaston, GA",United States,Non-Fatal,Substantial,Airplane,Piper,PA28,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,GA,0.0,0.0,Georgia
20180825X51934,Accident,2018-08-25,"Swainsboro, GA",United States,Fatal,Destroyed,Airplane,Cessna,182,1.0,Reciprocating,Skydiving,4.0,0.0,1.0,0.0,VMC,GA,5.0,25.0,Georgia
20180914X22852,Accident,2018-09-14,"Warthen, GA",United States,Non-Fatal,Substantial,Airplane,American aviation,AA1,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,GA,2.0,6.0,Georgia
20181005X25343,Accident,2018-10-04,"Winder, GA",United States,Non-Fatal,Substantial,Airplane,Piper,PA24,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,GA,0.0,0.0,Georgia
20181009X95832,Accident,2018-10-09,"Hampton, GA",United States,Non-Fatal,Substantial,Airplane,Aviat,S,1.0,Reciprocating,Other Work Use,0.0,0.0,0.0,1.0,VMC,GA,0.0,0.0,Georgia
20181013X22152,Accident,2018-10-13,"Cartersville, GA",United States,Fatal,Destroyed,Airplane,Piper,PA28,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,GA,1.0,6.0,Georgia
20181013X80038,Accident,2018-10-13,"Reidsville, GA",United States,Non-Fatal,Substantial,Airplane,Beech,F33,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,GA,0.0,0.0,Georgia
20181014X33428,Accident,2018-10-14,"Lawrenceville, GA",United States,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,GA,0.0,0.0,Georgia
20181019X14423,Accident,2018-10-18,"Dahlonga, GA",United States,Non-Fatal,Substantial,Airplane,Capital holdings 226 llc,CCX-2000,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,GA,0.0,0.0,Georgia
20181104X52946,Accident,2018-11-04,"Woodstock, GA",United States,Fatal,Substantial,Airplane,Cessna,150,1.0,Reciprocating,Personal,1.0,0.0,1.0,0.0,VMC,GA,2.0,7.0,Georgia
20181117X92748,Accident,2018-11-17,"Gainesville, GA",United States,Fatal,Substantial,Airplane,Lancair,LEGACY RG,1.0,Reciprocating,Instructional,1.0,0.0,1.0,0.0,VMC,GA,2.0,7.0,Georgia
20181118X91509,Accident,2018-11-17,"Barnesville, GA",United States,Non-Fatal,Substantial,Airplane,Piper,PA28,1.0,Reciprocating,Instructional,0.0,2.0,0.0,2.0,VMC,GA,2.0,6.0,Georgia
20181128X42306,Accident,2018-11-28,"Americus, GA",United States,Non-Fatal,Substantial,Airplane,Air tractor,AT 502,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC,GA,0.0,0.0,Georgia
20181128X44827,Accident,2018-11-28,"Jasper, GA",United States,Non-Fatal,Substantial,Airplane,Cirrus,SR20,1.0,Reciprocating,Instructional,0.0,2.0,0.0,0.0,VMC,GA,2.0,6.0,Georgia
20181129X30228,Accident,2018-11-29,"Kennesaw, GA",United States,Non-Fatal,Substantial,Airplane,Cirrus,SR22,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,GA,2.0,6.0,Georgia
20181206X45049,Accident,2018-12-05,"Cornelia, GA",United States,Non-Fatal,Substantial,Airplane,Piper,PA28,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,GA,0.0,0.0,Georgia
20181218X90123,Accident,2018-12-18,"Adel, GA",United States,Fatal,Substantial,Airplane,Saberwing,Saberwing,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,GA,1.0,6.0,Georgia
20181219X11357,Accident,2018-12-20,"Blairsville, GA",United States,Fatal,Substantial,Airplane,Piper,PA28,1.0,Reciprocating,Personal,3.0,0.0,1.0,0.0,VMC,GA,4.0,19.0,Georgia
20181220X31531,Accident,2018-12-20,"Atlanta, GA",United States,Fatal,Destroyed,Airplane,Cessna,560,2.0,Turbo Fan,Personal,4.0,0.0,0.0,0.0,IMC,GA,4.0,24.0,Georgia
20190214X71012,Accident,2019-02-13,"Atlanta, GA",United States,Non-Fatal,Substantial,Airplane,Cessna,172RG,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,GA,0.0,0.0,Georgia
20190306X84237,Accident,2019-03-05,"Stateboro, GA",United States,Non-Fatal,Destroyed,Airplane,Ostertag walter g,Velocity RG,1.0,Reciprocating,Instructional,0.0,1.0,0.0,1.0,VMC,GA,1.0,3.0,Georgia
20190312X51344,Accident,2019-03-09,"Chamblee, GA",United States,Non-Fatal,Substantial,Airplane,Gulfstream,GIV,2.0,Turbo Fan,Executive/corporate,0.0,0.0,0.0,14.0,VMC,GA,0.0,0.0,Georgia
20190320X54448,Accident,2019-03-20,"Savannah, GA",United States,Non-Fatal,Substantial,Airplane,Piper,PA28,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,GA,0.0,0.0,Georgia
20190323X91950,Accident,2019-03-23,"Calhoun, GA",United States,Fatal,Substantial,Airplane,Hogan,Innovator,1.0,Reciprocating,Flight Test,1.0,0.0,0.0,0.0,VMC,GA,1.0,6.0,Georgia
20191217X11159,Accident,2019-03-28,"Winder, GA",United States,Non-Fatal,Substantial,Airplane,Piper,PA28,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,GA,0.0,0.0,Georgia
20190331X91146,Accident,2019-03-31,"Swainsboro, GA",United States,Non-Fatal,Substantial,Airplane,Piper,PA32,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,GA,0.0,0.0,Georgia
20190425X55803,Accident,2019-04-25,"Elberton, GA",United States,Non-Fatal,Substantial,Airplane,Acro,SUPER ACRO SPORT I,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,GA,1.0,1.0,Georgia
20190604X93251,Accident,2019-05-18,"Atlanta, GA",United States,Non-Fatal,Substantial,Airplane,Piper,PA23,2.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,GA,0.0,0.0,Georgia
20190627X30321,Accident,2019-05-19,"Blairesville, GA",United States,Non-Fatal,Substantial,Airplane,Flight design,CTSW,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,GA,0.0,0.0,Georgia
20190525X02531,Accident,2019-05-25,"St. Simons Island, GA",United States,Fatal,Destroyed,Airplane,Cessna,TR182,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,GA,1.0,6.0,Georgia
20190527X21715,Accident,2019-05-27,"Concord, GA",United States,Non-Fatal,Substantial,Airplane,Aeronca,7AC,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,GA,0.0,0.0,Georgia
20190703X45529,Accident,2019-06-27,"Williamson, GA",United States,Non-Fatal,Substantial,Airplane,Vans,RV 4,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,GA,1.0,1.0,Georgia
20190630X21332,Accident,2019-06-29,"Brunswick, GA",United States,Non-Fatal,Substantial,Airplane,Piper,PA24,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,GA,0.0,0.0,Georgia
20190709X93826,Accident,2019-07-09,"MONROE, GA",United States,Fatal,Substantial,Airplane,Hi-max,HI-MAX,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,GA,1.0,6.0,Georgia
20190724X13531,Accident,2019-07-24,"Americus, GA",United States,Fatal,Destroyed,Airplane,Cirrus,SR22,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,IMC,GA,2.0,12.0,Georgia
20191011X13518,Accident,2019-10-11,"Willacoochee, GA",United States,Non-Fatal,Substantial,Airplane,Ayres,S2R,1.0,Turbo Prop,Aerial Application,0.0,1.0,0.0,0.0,VMC,GA,1.0,3.0,Georgia
20191012X73843,Accident,2019-10-11,"Cedartown, GA",United States,Non-Fatal,Substantial,Airplane,Wingtip to wingtip llc,PANZL S-330,1.0,Reciprocating,Personal,0.0,0.0,0.0,12.0,VMC,GA,0.0,0.0,Georgia
20191015X65228,Accident,2019-10-14,"Douglas, GA",United States,Non-Fatal,Substantial,Airplane,Beech,36,1.0,Turbo Prop,Personal,0.0,0.0,0.0,1.0,VMC,GA,0.0,0.0,Georgia
20191021X35815,Accident,2019-10-18,"Shellman, GA",United States,Non-Fatal,Destroyed,Airplane,Ayres,S2R,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC,GA,0.0,0.0,Georgia
20191031X84359,Accident,2019-10-28,"Augusta, GA",United States,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,GA,0.0,0.0,Georgia
20191030X52912,Accident,2019-10-30,"Atlanta, GA",United States,Fatal,Destroyed,Airplane,Piper,PA28R,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,IMC,GA,2.0,12.0,Georgia
20191112X40210,Accident,2019-11-12,"Fitzgerald, GA",United States,Non-Fatal,Substantial,Airplane,Symphony aircraft ind inc,SA,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,GA,0.0,0.0,Georgia
20191201X92833,Accident,2019-11-30,"Wrightsville, GA",United States,Non-Fatal,Substantial,Airplane,Yakovlev,YAK 52,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,GA,2.0,6.0,Georgia
20200106X65620,Accident,2020-01-06,"Newborn, GA",United States,Fatal,Destroyed,Airplane,Cessna,172,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,GA,1.0,6.0,Georgia
20200125X95855,Accident,2020-01-25,"Senoia, GA",United States,Fatal,Destroyed,Airplane,Mustang,II,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,GA,2.0,12.0,Georgia
20200208X35227,Accident,2020-02-08,"Fairmount, GA",United States,Fatal,Substantial,Airplane,Cessna,501,2.0,Turbo Fan,Personal,4.0,0.0,0.0,0.0,IMC,GA,4.0,24.0,Georgia
20200224X73527,Accident,2020-02-23,"Augusta, GA",United States,Non-Fatal,Substantial,Airplane,Beech,58,2.0,Reciprocating,Positioning,0.0,1.0,0.0,0.0,VMC,GA,1.0,3.0,Georgia
20200303X93345,Accident,2020-03-03,"Bishop, GA",United States,Fatal,Destroyed,Airplane,Piper,PA46,1.0,Reciprocating,Personal,3.0,0.0,0.0,0.0,IMC,GA,3.0,18.0,Georgia
20200309X81542,Accident,2020-03-07,"McIntyre, GA",United States,Non-Fatal,Substantial,Airplane,Mooney,M20C,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,GA,0.0,0.0,Georgia
20200309X82227,Accident,2020-03-07,"Senoia, GA",United States,Non-Fatal,Substantial,Airplane,Stolp starduster,ACRODUSTER II SA750,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,GA,1.0,3.0,Georgia
20200318X51903,Accident,2020-03-10,"Social Circle, GA",United States,Non-Fatal,Substantial,Airplane,American legand aircraft,AL18,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,GA,0.0,0.0,Georgia
20200421X64410,Accident,2020-04-21,"Bloomingdale, GA",United States,Non-Fatal,Substantial,Airplane,Grumman,AA5,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,GA,1.0,1.0,Georgia
20200423X85021,Accident,2020-04-22,"Athens, GA",United States,Non-Fatal,Substantial,Airplane,American legend,AL3,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,GA,0.0,0.0,Georgia
20200507X24619,Accident,2020-05-03,"Athens, GA",United States,Non-Fatal,Substantial,Airplane,Mooney,M20K,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,GA,0.0,0.0,Georgia
20200510X92521,Accident,2020-05-09,"Hampton, GA",United States,Non-Fatal,Substantial,Airplane,Cessna,402,2.0,Reciprocating,Aerial Observation,0.0,2.0,0.0,0.0,VMC,GA,2.0,6.0,Georgia
20200529X45550,Accident,2020-05-21,"Hampton, GA",United States,Non-Fatal,Substantial,Airplane,Vans,RV8,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,GA,0.0,0.0,Georgia
20200605X80257,Accident,2020-06-05,"Eatonton, GA",United States,Fatal,Destroyed,Airplane,Piper,PA 31T,2.0,Turbo Prop,Personal,5.0,0.0,0.0,0.0,IMC,GA,5.0,30.0,Georgia
20200612X11430,Accident,2020-06-12,"Hampton, GA",United States,Non-Fatal,Substantial,Airplane,Vans,RV8,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,GA,1.0,1.0,Georgia
20200627X95205,Accident,2020-06-27,"Perry, GA",United States,Non-Fatal,Substantial,Airplane,Ayres,S2R,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC,GA,0.0,0.0,Georgia
20200831X24128,Accident,2020-08-17,"Savannah, GA",United States,Non-Fatal,Substantial,Airplane,Cessna,182,1.0,Reciprocating,Other Work Use,0.0,0.0,0.0,1.0,Unk,GA,0.0,0.0,Georgia
20200903X00132,Accident,2020-09-03,"Hawkinsville, GA",United States,Non-Fatal,Substantial,Airplane,Thrush,S2R-H80,1.0,Turbo Prop,Aerial Application,0.0,0.0,1.0,0.0,VMC,GA,1.0,1.0,Georgia
20200908X14648,Accident,2020-09-05,"Newnan, GA",United States,Non-Fatal,Substantial,Airplane,American aviation,AA 1,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,GA,0.0,0.0,Georgia
20200908X22748,Accident,2020-09-05,"Villa Rica, GA",United States,Non-Fatal,Substantial,Airplane,Zenith,CH650LS,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,GA,0.0,0.0,Georgia
20201006102098,Accident,2020-10-05,"Ellijay, GA",United States,Non-Fatal,Substantial,Airplane,Champion,8KCAB,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,GA,2.0,6.0,Georgia
20201106102243,Accident,2020-11-01,"Warner Robins, GA",United States,Non-Fatal,Substantial,Airplane,Piper,PA22,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,GA,1.0,3.0,Georgia
20201105102242,Accident,2020-11-03,"Warrenton, GA",United States,Non-Fatal,Destroyed,Airplane,Cessna,180,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,GA,1.0,1.0,Georgia
20201109102251,Accident,2020-11-06,"Winder, GA",United States,Non-Fatal,Substantial,Airplane,Diamond,DA40,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,GA,0.0,0.0,Georgia
20201228102463,Accident,2020-12-26,"Locust Grove, GA",United States,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,GA,0.0,0.0,Georgia
